x	u1	f1	u2	f2	u	f
1.0	1.0	-0.999999999999995	1.0	-0.9999999999999944	1.0	-1.0203997941214653
0.9223681599999999	0.9999999999999996	-0.9999999999999996	0.9999999999999996	-0.9999999999999982	0.9930789852446781	-1.0205656359115995
0.96118408	1.0	-1.0000000000000027	1.0	-1.0000000000000029	0.9967959726311492	-1.0207595846216462
0.8493465599999999	1.0000000000000002	-1.000000000000004	1.0000000000000002	-0.9999999999999962	0.9843531365589084	-1.0210925880561017
0.8858573599999999	1.0	-0.9999999999999966	1.0	-0.9999999999999976	0.9890315550392441	-1.0211467538318253
0.7807489599999998	1.0	-1.000000000000001	1.0	-0.9999999999999555	0.9734717609268273	-1.0219969125432358
0.8150477599999999	0.9999999999999999	-1.0000000000000002	0.9999999999999999	-1.0000000000000069	0.9792897280043401	-1.0219201368536885
0.7163929600000001	0.9999999999999999	-0.9999999999999986	0.9999999999999999	-0.9999999999997237	0.9601006159161445	-1.0232562856045806
0.7485709599999999	0.9999999999999997	-1.0000000000000004	0.9999999999999997	-1.0000000000000406	0.9672252429220597	-1.0230623468446067
0.6561	0.9999999999999999	-0.9999999999999928	0.9999999999999999	-0.999999999998337	0.9439443089933488	-1.0248255404700024
0.6862464800000001	0.9999999999999997	-1.0000000000000004	0.9999999999999997	-1.0000000000002418	0.9525204921393999	-1.024534836215687
0.59969536	0.9999999999999997	-0.9999999999999927	0.9999999999999997	-0.9999999999900085	0.9247665163227158	-1.0266447361203428
0.62789768	1.0	-1.0000000000000029	1.0	-1.000000000001458	0.9349070210204024	-1.0262821205392605
0.54700816	0.9999999999999993	-1.0000000000000044	0.9999999999999993	-0.9999999999397595	0.9024065901767039	-1.0286459118870426
0.57335176	1.0000000000000002	-1.0000000000000022	1.0000000000000002	-1.000000000008781	0.9141841033883633	-1.028237960360428
0.49787135999999993	0.9999999999999994	-1.0000000000000033	0.9999999999999994	-0.9999999996361784	0.8767915643892674	-1.0307590863460339
0.5224397599999999	0.9999999999999998	-0.9999999999999974	0.9999999999999998	-1.0000000000530063	0.8902331641792517	-1.0303316091528605
0.4521217599999999	1.0	-1.0000000000000058	0.9999999999999594	-0.999999997802339	0.847943013655161	-1.0329172344073387
0.4749965599999999	0.9999999999999999	-0.999999999999995	0.9999999999999999	-1.0000000003204748	0.8630272814224046	-1.0324933285181004
0.4096000000000001	1.0	-1.000000000000007	0.9999999999991122	-0.9999999867304111	0.8159786394060781	-1.0350600241689967
0.43086088	0.9999999999999999	-0.9999999999999979	0.9999999999999247	-1.000000001939908	0.8326354346731655	-1.0346587643461465
0.3701505600000001	1.0000000000000004	-1.0000000000000089	0.9999999999792487	-0.9999999202522134	0.7811088198742309	-1.0371362642041444
0.38987528000000005	0.9999999999999998	-0.9999999999999931	0.9999999999978142	-1.0000000117914318	0.7992215600761128	-1.0367720257641917
0.33362176	1.0000000000000004	-0.9999999999999978	0.999999999520074	-0.9999995303761265	0.74362866140915	-1.0391051572167511
