x	u	e	f	v
0.0841	0.999802931213376	0.9997773701430811	-1.000005064258074	-1.0
0.0784	0.9996458274254376	0.9996063309593449	-1.0000083849730759	-1.0
0.0729	0.9993771447826657	0.9993176719472436	-1.0000135348734724	-1.0
0.0676	0.9989280110885335	0.9988407708260955	-1.000021293660928	-1.0
0.0625	0.9981941663303482	0.9980695458637723	-1.0000326386014162	-1.0
0.0576	0.9970221683195806	0.9968488884015556	-1.0000487186314198	-1.0
0.0529	0.9951926508165776	0.9949582397403091	-1.0000707753479756	-1.0
0.0484	0.99240128677459	0.9920929459484066	-1.000099990887113	-1.0
0.0441	0.9882389343071676	0.987844821670085	-1.000137246518936	-1.0
0.04	0.9821734790441967	0.9816843611112658	-1.000182786134501	-1.0
0.0361	0.9735370278979061	0.9729481531336496	-1.0002357968119375	-1.0
0.0324	0.9615231632625988	0.9608361049010129	-1.0002939438848883	-1.0
0.0289	0.9451996567679434	0.944423787388517	-1.0003529276125147	-1.0
0.0256	0.9235420360894057	0.9226952595567003	-1.0004061571595915	-1.0
0.0225	0.895492368855933	0.8946007754381357	-1.0004446572026586	-1.0
0.0196	0.8600453360702263	0.859141579078955	-1.0004573240347443	-1.0
0.0169	0.816360065248216	0.8154804760070108	-1.0004316233309585	-1.0
0.0144	0.7638915124619923	0.7630722413178782	-1.0003547671349124	-1.0
0.0121	0.7025299846272561	0.7018027205701126	-1.0002153231324329	-1.0
0.01	0.6327325508526462	0.6321205588285578	-1.0000051145131752	-1.0
0.0081	0.555626677550992	0.5551419337770589	-0.9997211470998452	-1.0
0.0064	0.473065513817297	0.47270757595695145	-0.9993673134371375	-1.0
0.0049	0.38761667822010226	0.387373605815584	-0.9989552543045476	-1.0
0.0036	0.3024724730528439	0.302323673928969	-0.9985051633843346	-1.0
0.0025	0.22127879266746084	0.22119921692859512	-0.9980419781931971	-1.0
0.0016	0.14789145375654092	0.14785621103378865	-0.9976046508915475	-1.0
0.0009	0.0860804711274817	0.08606881472877181	-0.9971955402620387	-1.0
0.0004	0.039212802980173045	0.03921056084767682	-0.9969810417273639	-1.0
0.0001	0.00995024875621891	0.009950166250831893	-0.9963500973398862	-1.0
0.	-0.0	-0.0	-0.9993373891410031	-1.0
