x	u	e	f	v
1.	1.0	1.0	-1.0000000000000004	-1.0
0.9801	0.9999999999999998	1.0	-0.9999999999999999	-1.0
0.99005	0.9999999999999997	1.0	-0.9999999999999999	-1.0
0.9604	0.9999999999999999	1.0	-0.9999999999999999	-1.0
0.97025	0.9999999999999997	1.0	-0.9999999999999993	-1.0
0.9409	1.0000000000000004	1.0	-0.9999999999999999	-1.0
0.95065	0.9999999999999999	1.0	-0.9999999999999994	-1.0
0.9216	1.0	1.0	-1.0000000000000004	-1.0
0.93125	1.0000000000000002	1.0	-1.0000000000000004	-1.0
0.9025	1.0000000000000002	1.0	-1.0000000000000004	-1.0
0.91205	0.9999999999999999	1.0	-0.9999999999999996	-1.0
0.8836	1.0000000000000007	1.0	-1.000000000000001	-1.0
0.89305	1.0000000000000002	1.0	-0.9999999999999999	-1.0
0.8649	1.0000000000000009	1.0	-1.0000000000000004	-1.0
0.87425	1.0000000000000004	1.0	-1.0000000000000002	-1.0
0.8464	1.0000000000000018	1.0	-1.0000000000000013	-1.0
0.85565	1.000000000000001	1.0	-1.0000000000000007	-1.0
0.8281	1.0000000000000022	1.0	-1.0000000000000029	-1.0
0.83725	1.000000000000002	1.0	-1.0000000000000016	-1.0
0.81	1.0000000000000024	1.0	-1.0000000000000022	-1.0
0.81905	1.000000000000002	1.0	-1.0000000000000018	-1.0
0.7921	1.0000000000000027	1.0	-1.0000000000000022	-1.0
0.80105	1.0000000000000024	1.0	-1.000000000000002	-1.0
0.7744	1.0000000000000024	1.0	-1.0000000000000022	-1.0
0.78325	1.0000000000000027	1.0	-1.0000000000000027	-1.0
0.7569	1.000000000000002	1.0	-1.0000000000000022	-1.0
0.76565	1.0000000000000022	1.0	-1.0000000000000024	-1.0
0.7396	1.000000000000002	1.0	-1.0000000000000024	-1.0
0.74825	1.000000000000002	1.0	-1.0000000000000018	-1.0
0.7225	1.000000000000002	1.0	-1.000000000000002	-1.0
0.73105	1.0000000000000018	1.0	-1.000000000000002	-1.0
0.7056	1.0000000000000016	1.0	-1.000000000000002	-1.0
0.71405	1.0000000000000018	1.0	-1.000000000000002	-1.0
0.6889	1.0000000000000013	1.0	-1.0000000000000013	-1.0
0.69725	1.000000000000001	1.0	-1.000000000000001	-1.0
0.6724	1.000000000000001	1.0	-1.000000000000001	-1.0
0.68065	1.000000000000001	1.0	-1.000000000000001	-1.0
0.6561	1.0000000000000007	1.0	-1.0000000000000004	-1.0
0.66425	1.0000000000000009	1.0	-1.0000000000000013	-1.0
0.64	1.0000000000000004	1.0	-1.0000000000000013	-1.0
0.64805	1.0000000000000007	1.0	-1.0000000000000004	-1.0
0.6241	0.9999999999999998	1.0	-0.9999999999999999	-1.0
0.63205	0.9999999999999999	1.0	-1.0000000000000002	-1.0
0.6084	1.0000000000000004	1.0	-1.0000000000000002	-1.0
0.61625	0.9999999999999999	1.0	-0.9999999999999994	-1.0
0.5929	1.0000000000000007	1.0	-1.0000000000000004	-1.0
0.60065	1.0000000000000004	1.0	-1.0000000000000004	-1.0
0.5776	1.0000000000000002	1.0	-1.0000000000000002	-1.0
0.58525	1.0000000000000002	1.0	-1.0000000000000002	-1.0
0.5625	1.0000000000000004	1.0	-1.0000000000000009	-1.0
0.57005	1.0000000000000002	1.0	-1.0	-1.0
0.5476	1.0000000000000013	1.0	-1.0000000000000013	-1.0
0.55505	1.0000000000000007	1.0	-0.9999999999999997	-1.0
0.5329	1.0000000000000016	1.0	-1.0000000000000016	-1.0
0.54025	1.0000000000000013	1.0	-1.000000000000001	-1.0
0.5184	1.0000000000000018	1.0	-1.0000000000000018	-1.0
0.52565	1.0000000000000016	1.0	-1.000000000000001	-1.0
0.5041	1.0000000000000016	1.0	-1.000000000000002	-1.0
0.51125	1.0000000000000016	1.0	-1.0000000000000016	-1.0
0.49	1.0000000000000013	1.0	-1.0000000000000018	-1.0
0.49705	1.0000000000000013	1.0	-1.0000000000000016	-1.0
0.4761	1.0000000000000004	1.0	-1.0000000000000013	-1.0
