x	u	e	f	v
0.45	0.9889771728804385	0.9889359010822065	-1.0000542555345648	-1.0
0.44	0.9878121358539212	0.9877675046722654	-1.0000552272084815	-1.0
0.43	0.9865244633509284	0.9864762269392146	-1.0000563011638655	-1.0
0.42	0.985101246373936	0.985049144341488	-1.0000574881671827	-1.0
0.41	0.9835282170835763	0.9834719741567889	-1.000058800118214	-1.0
0.4	0.9817896057626527	0.9817289315358033	-1.000060250169354	-1.0
0.39	0.9798679827237374	0.9798025715221239	-1.000061852857459	-1.0
0.38	0.9777440835754628	0.9776736144572613	-1.000063624249573	-1.0
0.37	0.9753966160957911	0.9753207530233438	-1.0000655821040185	-1.0
0.36	0.9728020467761537	0.9727204389923163	-1.0000677460484075	-1.0
0.35	0.9699343648965545	0.9698466475473606	-1.0000701377764103	-1.0
0.34	0.9667648217664717	0.9666706168177809	-1.0000727812652543	-1.0
0.33	0.9632616425174332	0.963160560020535	-1.0000757030160865	-1.0
0.32	0.9593897075579696	0.9592813473274249	-1.0000789323196388	-1.0
0.31	0.9551102004975098	0.9549941542739698	-1.0000825015498809	-1.0
0.3	0.9503802190096333	0.9502560731911153	-1.0000864464885684	-1.0
0.29	0.9451523447335595	0.9450196837708601	-1.0000908066839602	-1.0
0.28	0.9393741679021095	0.9392325784678751	-1.000095625847287	-1.0
0.27	0.9329877619305073	0.9328368379871748	-1.000100952290964	-1.0
0.26	0.9259291026987364	0.9257684516083454	-1.0001068394129249	-1.0
0.25	0.9181274267057266	0.9179566765447413	-1.0001133462319372	-1.0
0.24	0.9095045216608206	0.9093233299258976	-1.0001205379792644	-1.0
0.23	0.8999739424006615	0.8997820063170845	-1.0001284867526277	-1.0
0.22	0.8894401442710119	0.889237212944676	-1.0001372722389659	-1.0
0.21	0.8777975252856096	0.877583413972373	-1.000146982513386	-1.0
0.2	0.8649293674596386	0.8647039742630842	-1.0001577149217822	-1.0
0.19	0.8507066667046178	0.8504699920552693	-1.0001695770580221	-1.0
0.18	0.8349868395543317	0.8347390088707862	-1.0001826878377755	-1.0
0.17	0.8176122937566471	0.8173535837425583	-1.0001971787085906	-1.0
0.16	0.7984088484013115	0.7981397174924594	-1.0002131949007016	-1.0
0.15	0.7771839877454143	0.7769051112890547	-1.0002308971328955	-1.0
0.14	0.7537249312310016	0.7534372420562634	-1.0002504622909865	-1.0
0.13	0.7277965003466508	0.72750123547098	-1.000272088682138	-1.0
0.12	0.6991387609481577	0.6988375152619061	-1.0002959850315398	-1.0
0.11	0.6674644174024549	0.6671592052829807	-1.000322421059316	-1.0
0.1	0.6324559324308885	0.6321492583604866	-1.000351549238142	-1.0
0.09	0.5937623437781046	0.5934572831783741	-1.00038408162274	-1.0
0.08	0.5509957457934487	0.5506960374441989	-1.0004187767308468	-1.0
0.07	0.5037274006525133	0.503437552238102	-1.0004618328260255	-1.0
0.06	0.4514834402335849	0.45120884875601536	-1.0004918473980513	-1.0
0.05	0.39374011556003236	0.3934872045788169	-1.0005906075030835	-1.0
0.04	0.32991854618400057	0.32969492209066664	-1.0004549927348594	-1.0
0.03	0.2593789168736496	0.2591935466870966	-1.0012185993186464	-1.0
0.02	0.18141406342536698	0.18127747690673726	-0.9986533698535303	-1.0
0.01	0.09524238329831766	0.09516690253473116	-1.008541482400627	-1.0
0.	-0.0	-0.0	-0.9719861999236107	-1.0
